,uf,municipio,porte,4661300,4683400,4530704,3314711,3314712,4619200,cnpj_basico
27442,RS,8587,Sem Parceria,0,0,1,0,0,0,32
27443,RS,8587,Sem Parceria,0,0,1,0,1,0,2
27444,RS,8587,Sem Parceria,0,1,0,0,0,0,15
27445,RS,8587,Sem Parceria,0,1,0,0,0,1,2
27446,RS,8587,Sem Parceria,1,0,0,0,0,0,5
27447,RS,8587,Sem Parceria,1,0,0,0,1,1,1
27448,RS,8587,Sem Parceria,1,0,1,0,0,0,1
27449,RS,8587,Sem Parceria,1,0,1,1,1,0,1
27450,RS,8587,Sem Parceria,1,1,0,0,0,0,4
27451,RS,8589,Parceiros,0,0,0,1,0,0,1
27452,RS,8589,Sem Parceria,0,0,0,0,0,1,780
27453,RS,8589,Sem Parceria,0,0,0,0,1,0,15
27454,RS,8589,Sem Parceria,0,0,0,0,1,1,1
27455,RS,8589,Sem Parceria,0,0,0,1,0,0,26
27456,RS,8589,Sem Parceria,0,0,0,1,1,0,4
27457,RS,8589,Sem Parceria,0,0,1,0,0,0,325
27458,RS,8589,Sem Parceria,0,0,1,0,0,1,2
27459,RS,8589,Sem Parceria,0,0,1,0,1,0,2
27460,RS,8589,Sem Parceria,0,0,1,1,0,0,1
27461,RS,8589,Sem Parceria,0,0,1,1,1,0,1
27462,RS,8589,Sem Parceria,0,1,0,0,0,0,35
27463,RS,8589,Sem Parceria,0,1,1,0,0,1,1
27464,RS,8589,Sem Parceria,1,0,0,0,0,0,43
27465,RS,8589,Sem Parceria,1,0,0,0,0,1,3
27466,RS,8589,Sem Parceria,1,0,0,0,1,0,2
27467,RS,8589,Sem Parceria,1,0,0,1,0,0,1
27468,RS,8589,Sem Parceria,1,0,0,1,1,0,1
27469,RS,8589,Sem Parceria,1,0,1,0,0,0,1
27470,RS,8589,Sem Parceria,1,0,1,1,1,0,1
27471,RS,8591,Parceiros,0,0,0,1,1,0,1
27472,RS,8591,Parceiros,0,1,0,0,0,0,1
27473,RS,8591,Parceiros,1,0,0,0,1,1,1
27474,RS,8591,Parceiros,1,1,0,1,0,0,3
27475,RS,8591,Sem Parceria,0,0,0,0,0,1,167
27476,RS,8591,Sem Parceria,0,0,0,0,1,0,16
27477,RS,8591,Sem Parceria,0,0,0,1,0,0,56
27478,RS,8591,Sem Parceria,0,0,0,1,1,0,11
27479,RS,8591,Sem Parceria,0,0,0,1,1,1,1
27480,RS,8591,Sem Parceria,0,0,1,0,0,0,86
27481,RS,8591,Sem Parceria,0,0,1,0,0,1,1
27482,RS,8591,Sem Parceria,0,0,1,0,1,0,1
27483,RS,8591,Sem Parceria,0,1,0,0,0,0,67
27484,RS,8591,Sem Parceria,0,1,0,0,0,1,8
27485,RS,8591,Sem Parceria,0,1,0,1,0,0,1
27486,RS,8591,Sem Parceria,1,0,0,0,0,0,49
27487,RS,8591,Sem Parceria,1,0,0,0,0,1,6
27488,RS,8591,Sem Parceria,1,0,0,0,1,0,1
27489,RS,8591,Sem Parceria,1,0,0,0,1,1,1
27490,RS,8591,Sem Parceria,1,0,0,1,0,0,14
27491,RS,8591,Sem Parceria,1,0,0,1,0,1,1
27492,RS,8591,Sem Parceria,1,0,0,1,1,0,1
27493,RS,8591,Sem Parceria,1,0,1,0,0,0,7
27494,RS,8591,Sem Parceria,1,0,1,0,0,1,1
27495,RS,8591,Sem Parceria,1,0,1,0,1,0,1
27496,RS,8591,Sem Parceria,1,0,1,1,1,0,1
27497,RS,8591,Sem Parceria,1,1,0,0,0,0,12
27498,RS,8591,Sem Parceria,1,1,0,0,0,1,4
27499,RS,8591,Sem Parceria,1,1,0,1,0,0,2
27500,RS,8593,Sem Parceria,0,0,0,0,0,1,60
27501,RS,8593,Sem Parceria,0,0,0,0,1,0,1
27502,RS,8593,Sem Parceria,0,0,0,1,0,0,5
27503,RS,8593,Sem Parceria,0,0,0,1,1,0,3
27504,RS,8593,Sem Parceria,0,0,1,0,0,0,49
27505,RS,8593,Sem Parceria,0,0,1,0,1,0,2
27506,RS,8593,Sem Parceria,0,0,1,1,1,0,1
27507,RS,8593,Sem Parceria,0,1,0,0,0,0,1
27508,RS,8593,Sem Parceria,0,1,0,1,0,0,1
27509,RS,8593,Sem Parceria,1,0,0,0,0,0,7
27510,RS,8593,Sem Parceria,1,0,0,1,0,0,1
27511,RS,8593,Sem Parceria,1,1,0,0,0,0,3
27512,RS,8595,Parceiros,1,1,0,1,0,0,1
27513,RS,8595,Parceiros,1,1,1,1,1,0,1
27514,RS,8595,Sem Parceria,0,0,0,0,0,1,20
27515,RS,8595,Sem Parceria,0,0,0,0,1,0,2
27516,RS,8595,Sem Parceria,0,0,0,1,0,0,6
27517,RS,8595,Sem Parceria,0,0,0,1,1,0,5
27518,RS,8595,Sem Parceria,0,0,1,0,0,0,23
27519,RS,8595,Sem Parceria,0,0,1,0,1,0,3
27520,RS,8595,Sem Parceria,0,0,1,1,1,0,3
27521,RS,8595,Sem Parceria,0,1,0,0,0,0,7
27522,RS,8595,Sem Parceria,1,0,0,0,0,0,4
27523,RS,8595,Sem Parceria,1,0,0,1,0,0,2
27524,RS,8595,Sem Parceria,1,0,0,1,0,1,1
27525,RS,8595,Sem Parceria,1,0,0,1,1,0,2
27526,RS,8595,Sem Parceria,1,0,1,0,0,0,3
27527,RS,8595,Sem Parceria,1,0,1,1,1,0,2
27528,RS,8595,Sem Parceria,1,1,0,0,0,0,7
27529,RS,8595,Sem Parceria,1,1,0,0,0,1,2
27530,RS,8595,Sem Parceria,1,1,0,1,0,0,1
27531,RS,8597,Sem Parceria,0,0,0,0,0,1,2
27532,RS,8597,Sem Parceria,0,0,0,0,1,0,5
27533,RS,8597,Sem Parceria,0,0,0,1,0,0,7
27534,RS,8597,Sem Parceria,0,0,1,0,0,0,15
27535,RS,8597,Sem Parceria,0,0,1,0,1,0,1
27536,RS,8597,Sem Parceria,0,0,1,1,1,0,2
27537,RS,8597,Sem Parceria,0,1,0,0,0,0,19
27538,RS,8597,Sem Parceria,1,0,0,0,0,0,2
27539,RS,8597,Sem Parceria,1,0,0,0,0,1,1
27540,RS,8597,Sem Parceria,1,0,0,1,0,0,1
27541,RS,8597,Sem Parceria,1,0,1,0,0,0,5
27542,RS,8597,Sem Parceria,1,1,0,0,0,0,9
27543,RS,8599,Parceiros,1,0,0,0,0,0,1
27544,RS,8599,Parceiros,1,0,0,1,1,0,1
27545,RS,8599,Sem Parceria,0,0,0,0,0,1,2233
27546,RS,8599,Sem Parceria,0,0,0,0,1,0,29
27547,RS,8599,Sem Parceria,0,0,0,1,0,0,83
27548,RS,8599,Sem Parceria,0,0,0,1,0,1,1
27549,RS,8599,Sem Parceria,0,0,0,1,1,0,15
27550,RS,8599,Sem Parceria,0,0,1,0,0,0,536
27551,RS,8599,Sem Parceria,0,0,1,0,0,1,3
27552,RS,8599,Sem Parceria,0,0,1,0,1,0,8
27553,RS,8599,Sem Parceria,0,0,1,1,0,0,1
27554,RS,8599,Sem Parceria,0,0,1,1,1,0,3
27555,RS,8599,Sem Parceria,0,1,0,0,0,0,46
27556,RS,8599,Sem Parceria,0,1,0,0,0,1,3
27557,RS,8599,Sem Parceria,0,1,1,0,0,1,1
27558,RS,8599,Sem Parceria,1,0,0,0,0,0,77
27559,RS,8599,Sem Parceria,1,0,0,0,0,1,7
27560,RS,8599,Sem Parceria,1,0,0,0,1,0,2
27561,RS,8599,Sem Parceria,1,0,0,0,1,1,3
27562,RS,8599,Sem Parceria,1,0,0,1,0,0,14
27563,RS,8599,Sem Parceria,1,0,0,1,0,1,1
27564,RS,8599,Sem Parceria,1,0,0,1,1,0,3
27565,RS,8599,Sem Parceria,1,0,1,0,0,0,3
27566,RS,8599,Sem Parceria,1,0,1,1,1,0,1
27567,RS,8599,Sem Parceria,1,1,0,0,0,0,11
27568,RS,8599,Sem Parceria,1,1,0,0,0,1,1
27569,RS,8599,Sem Parceria,1,1,0,1,1,0,1
27570,RS,8599,Sem Parceria,1,1,0,1,1,1,4
27571,RS,8601,Sem Parceria,0,0,0,0,0,1,21
27572,RS,8601,Sem Parceria,0,0,0,0,1,0,2
27573,RS,8601,Sem Parceria,0,0,0,1,0,0,3
27574,RS,8601,Sem Parceria,0,0,0,1,0,1,1
27575,RS,8601,Sem Parceria,0,0,0,1,1,0,2
27576,RS,8601,Sem Parceria,0,0,1,0,0,0,24
27577,RS,8601,Sem Parceria,0,0,1,1,0,0,1
27578,RS,8601,Sem Parceria,0,1,0,0,0,0,5
27579,RS,8601,Sem Parceria,1,0,0,0,0,0,2
27580,RS,8601,Sem Parceria,1,0,0,1,0,0,1
27581,RS,8601,Sem Parceria,1,0,1,1,1,0,1
27582,RS,8601,Sem Parceria,1,1,0,1,0,0,1
27583,RS,8603,Sem Parceria,0,0,0,0,0,1,5
27584,RS,8603,Sem Parceria,0,0,0,0,1,0,1
27585,RS,8603,Sem Parceria,0,0,0,1,0,0,2
27586,RS,8603,Sem Parceria,0,0,0,1,1,0,2
27587,RS,8603,Sem Parceria,0,0,1,0,0,0,10
27588,RS,8603,Sem Parceria,0,0,1,0,1,0,1
27589,RS,8603,Sem Parceria,0,0,1,1,0,0,1
27590,RS,8603,Sem Parceria,0,1,0,0,0,0,11
27591,RS,8603,Sem Parceria,1,0,0,0,0,0,6
27592,RS,8603,Sem Parceria,1,0,0,1,0,0,1
27593,RS,8603,Sem Parceria,1,0,1,0,0,0,3
27594,RS,8603,Sem Parceria,1,1,0,0,0,0,5
27595,RS,8603,Sem Parceria,1,1,0,0,0,1,1
27596,RS,8605,Sem Parceria,0,0,0,0,0,1,4
27597,RS,8605,Sem Parceria,0,0,0,0,1,0,1
27598,RS,8605,Sem Parceria,0,0,0,1,0,0,1
27599,RS,8605,Sem Parceria,0,0,0,1,1,0,1
27600,RS,8605,Sem Parceria,0,0,1,0,0,0,18
27601,RS,8605,Sem Parceria,0,0,1,0,1,0,3
27602,RS,8605,Sem Parceria,0,1,0,0,0,0,12
27603,RS,8605,Sem Parceria,1,0,1,0,0,0,1
27604,RS,8605,Sem Parceria,1,1,0,0,0,0,5
27605,RS,8605,Sem Parceria,1,1,0,1,0,0,2
27606,RS,8605,Sem Parceria,1,1,1,0,0,0,2
27607,RS,8607,Sem Parceria,0,0,0,0,0,1,4
27608,RS,8607,Sem Parceria,0,0,0,0,1,0,1
27609,RS,8607,Sem Parceria,0,0,0,1,0,0,1
27610,RS,8607,Sem Parceria,0,0,1,0,0,0,8
27611,RS,8607,Sem Parceria,0,0,1,1,1,0,2
27612,RS,8607,Sem Parceria,0,1,0,0,0,0,5
27613,RS,8607,Sem Parceria,1,0,0,0,0,0,3
27614,RS,8607,Sem Parceria,1,1,0,0,0,0,1
27615,RS,8609,Sem Parceria,0,0,0,0,0,1,4
27616,RS,8609,Sem Parceria,0,0,0,0,1,0,2
27617,RS,8609,Sem Parceria,0,0,0,1,0,0,6
27618,RS,8609,Sem Parceria,0,1,0,0,0,0,9
27619,RS,8609,Sem Parceria,0,1,0,0,0,1,1
27620,RS,8609,Sem Parceria,1,0,0,0,0,0,3
27621,RS,8609,Sem Parceria,1,0,0,0,0,1,1
27622,RS,8609,Sem Parceria,1,0,0,1,0,0,2
27623,RS,8609,Sem Parceria,1,1,0,0,0,0,2
27624,RS,8611,Sem Parceria,0,0,0,0,0,1,2
27625,RS,8611,Sem Parceria,0,0,0,0,1,0,1
27626,RS,8611,Sem Parceria,0,0,0,1,0,0,56
27627,RS,8611,Sem Parceria,0,0,1,0,0,0,8
27628,RS,8611,Sem Parceria,0,0,1,1,0,0,1
27629,RS,8611,Sem Parceria,0,1,0,0,0,0,13
27630,RS,8611,Sem Parceria,0,1,0,1,0,0,1
27631,RS,8611,Sem Parceria,1,0,0,0,0,0,9
27632,RS,8611,Sem Parceria,1,0,0,1,0,0,3
27633,RS,8611,Sem Parceria,1,1,0,0,0,0,3
27634,RS,8613,Sem Parceria,0,0,0,0,0,1,12
27635,RS,8613,Sem Parceria,0,0,0,0,1,0,1
27636,RS,8613,Sem Parceria,0,0,0,1,0,0,6
27637,RS,8613,Sem Parceria,0,0,0,1,1,0,2
27638,RS,8613,Sem Parceria,0,0,1,0,0,0,17
27639,RS,8613,Sem Parceria,0,1,0,0,0,0,13
27640,RS,8613,Sem Parceria,1,0,0,0,0,0,6
27641,RS,8613,Sem Parceria,1,0,0,1,0,1,1
27642,RS,8613,Sem Parceria,1,0,0,1,1,0,2
27643,RS,8613,Sem Parceria,1,1,0,0,0,0,5
27644,RS,8613,Sem Parceria,1,1,0,0,0,1,1
27645,RS,8615,Sem Parceria,0,0,0,0,0,1,2
27646,RS,8615,Sem Parceria,0,0,0,0,1,0,1
27647,RS,8615,Sem Parceria,0,0,0,1,0,0,2
27648,RS,8615,Sem Parceria,0,0,0,1,1,0,3
27649,RS,8615,Sem Parceria,0,0,1,0,0,0,9
27650,RS,8615,Sem Parceria,0,0,1,0,1,0,2
27651,RS,8615,Sem Parceria,0,0,1,1,1,0,1
27652,RS,8615,Sem Parceria,0,1,0,0,0,0,14
27653,RS,8615,Sem Parceria,1,0,0,0,0,0,4
27654,RS,8615,Sem Parceria,1,1,0,0,0,0,2
27655,RS,8617,Sem Parceria,0,0,0,0,0,1,2
27656,RS,8617,Sem Parceria,0,0,0,1,0,0,6
27657,RS,8617,Sem Parceria,0,0,0,1,1,0,6
27658,RS,8617,Sem Parceria,0,0,1,0,0,0,11
27659,RS,8617,Sem Parceria,0,1,0,0,0,0,14
27660,RS,8617,Sem Parceria,0,1,0,0,0,1,1
27661,RS,8617,Sem Parceria,1,0,0,0,0,0,3
27662,RS,8617,Sem Parceria,1,0,0,0,1,0,1
27663,RS,8617,Sem Parceria,1,1,0,0,0,0,7
27664,RS,8617,Sem Parceria,1,1,0,0,0,1,1
27665,RS,8619,Parceiros,0,0,0,1,1,0,1
27666,RS,8619,Parceiros,1,0,0,1,0,0,1
27667,RS,8619,Parceiros,1,1,0,1,0,0,1
27668,RS,8619,Parceiros,1,1,1,1,1,0,1
27669,RS,8619,Sem Parceria,0,0,0,0,0,1,95
27670,RS,8619,Sem Parceria,0,0,0,0,1,0,6
27671,RS,8619,Sem Parceria,0,0,0,1,0,0,51
27672,RS,8619,Sem Parceria,0,0,0,1,1,0,25
27673,RS,8619,Sem Parceria,0,0,1,0,0,0,69
27674,RS,8619,Sem Parceria,0,0,1,0,0,1,1
27675,RS,8619,Sem Parceria,0,0,1,0,1,0,1
27676,RS,8619,Sem Parceria,0,0,1,1,1,0,1
27677,RS,8619,Sem Parceria,0,1,0,0,0,0,39
27678,RS,8619,Sem Parceria,0,1,0,0,0,1,3
27679,RS,8619,Sem Parceria,0,1,0,1,1,0,1
27680,RS,8619,Sem Parceria,1,0,0,0,0,0,19
27681,RS,8619,Sem Parceria,1,0,0,0,0,1,3
27682,RS,8619,Sem Parceria,1,0,0,1,0,0,5
27683,RS,8619,Sem Parceria,1,0,0,1,0,1,1
27684,RS,8619,Sem Parceria,1,0,0,1,1,0,2
27685,RS,8619,Sem Parceria,1,0,1,0,0,0,1
27686,RS,8619,Sem Parceria,1,1,0,0,0,0,11
27687,RS,8619,Sem Parceria,1,1,0,1,0,0,5
27688,RS,8619,Sem Parceria,1,1,0,1,1,0,1
27689,RS,8621,Sem Parceria,0,0,0,0,0,1,16
27690,RS,8621,Sem Parceria,0,0,0,0,1,0,1
27691,RS,8621,Sem Parceria,0,0,0,1,0,0,8
27692,RS,8621,Sem Parceria,0,0,0,1,0,1,1
27693,RS,8621,Sem Parceria,0,0,1,0,0,0,7
27694,RS,8621,Sem Parceria,0,0,1,0,1,0,1
27695,RS,8621,Sem Parceria,0,1,0,0,0,0,2
27696,RS,8621,Sem Parceria,1,0,0,0,0,0,3
27697,RS,8621,Sem Parceria,1,0,0,1,0,0,1
27698,RS,8623,Sem Parceria,0,0,0,0,0,1,8
27699,RS,8623,Sem Parceria,0,0,0,1,0,0,2
27700,RS,8623,Sem Parceria,0,0,1,0,0,0,8
27701,RS,8623,Sem Parceria,0,1,0,0,0,0,11
27702,RS,8623,Sem Parceria,1,0,0,0,0,0,2
27703,RS,8623,Sem Parceria,1,1,0,0,0,0,1
27704,RS,8625,Sem Parceria,0,0,0,0,0,1,71
27705,RS,8625,Sem Parceria,0,0,0,1,0,0,1
27706,RS,8625,Sem Parceria,0,0,0,1,1,0,2
27707,RS,8625,Sem Parceria,0,0,1,0,0,0,20
27708,RS,8625,Sem Parceria,0,1,0,0,0,0,2
27709,RS,8625,Sem Parceria,0,1,0,0,0,1,1
27710,RS,8625,Sem Parceria,1,0,0,0,0,0,4
27711,RS,8625,Sem Parceria,1,0,0,0,0,1,1
27712,RS,8625,Sem Parceria,1,0,1,0,0,0,1
27713,RS,8627,Sem Parceria,0,0,0,0,0,1,2
27714,RS,8627,Sem Parceria,0,0,0,0,1,0,5
27715,RS,8627,Sem Parceria,0,0,0,1,1,0,5
27716,RS,8627,Sem Parceria,0,0,1,0,0,0,10
27717,RS,8627,Sem Parceria,0,0,1,0,1,0,2
27718,RS,8627,Sem Parceria,0,0,1,1,1,0,1
27719,RS,8627,Sem Parceria,0,1,0,0,0,0,5
27720,RS,8627,Sem Parceria,0,1,0,0,0,1,1
27721,RS,8627,Sem Parceria,1,0,0,0,0,0,9
27722,RS,8627,Sem Parceria,1,0,0,1,1,0,1
27723,RS,8627,Sem Parceria,1,1,0,0,0,0,4
27724,RS,8629,Parceiros,0,0,0,1,1,0,1
27725,RS,8629,Parceiros,1,0,0,0,1,1,1
27726,RS,8629,Parceiros,1,0,0,1,1,0,1
27727,RS,8629,Parceiros,1,1,0,0,0,0,1
27728,RS,8629,Sem Parceria,0,0,0,0,0,1,33
27729,RS,8629,Sem Parceria,0,0,0,0,1,0,37
27730,RS,8629,Sem Parceria,0,0,0,1,0,0,47
27731,RS,8629,Sem Parceria,0,0,0,1,1,0,32
27732,RS,8629,Sem Parceria,0,0,1,0,0,0,31
27733,RS,8629,Sem Parceria,0,0,1,1,0,0,1
27734,RS,8629,Sem Parceria,0,0,1,1,1,0,2
27735,RS,8629,Sem Parceria,0,1,0,0,0,0,19
27736,RS,8629,Sem Parceria,0,1,0,0,0,1,1
27737,RS,8629,Sem Parceria,1,0,0,0,0,0,15
27738,RS,8629,Sem Parceria,1,0,0,0,1,0,2
27739,RS,8629,Sem Parceria,1,0,0,1,0,0,4
27740,RS,8629,Sem Parceria,1,0,0,1,1,0,2
27741,RS,8629,Sem Parceria,1,0,1,0,0,0,1
27742,RS,8629,Sem Parceria,1,0,1,1,1,0,1
27743,RS,8629,Sem Parceria,1,1,0,0,0,0,7
27744,RS,8629,Sem Parceria,1,1,0,0,0,1,2
27745,RS,8629,Sem Parceria,1,1,0,0,1,0,1
27746,RS,8629,Sem Parceria,1,1,0,1,0,1,1
27747,RS,8629,Sem Parceria,1,1,0,1,1,1,1
27748,RS,8631,Sem Parceria,0,0,0,0,1,0,1
27749,RS,8631,Sem Parceria,0,0,0,1,0,0,1
27750,RS,8631,Sem Parceria,0,0,0,1,1,0,3
27751,RS,8631,Sem Parceria,0,0,1,0,0,0,1
27752,RS,8631,Sem Parceria,0,0,1,0,1,0,1
27753,RS,8631,Sem Parceria,0,0,1,1,1,0,2
27754,RS,8631,Sem Parceria,0,1,0,0,0,0,2
27755,RS,8631,Sem Parceria,1,1,0,0,0,0,1
27756,RS,8633,Sem Parceria,0,0,0,0,0,1,32
27757,RS,8633,Sem Parceria,0,0,0,0,1,0,2
27758,RS,8633,Sem Parceria,0,0,0,1,0,0,6
27759,RS,8633,Sem Parceria,0,0,1,0,0,0,29
27760,RS,8633,Sem Parceria,0,0,1,0,0,1,1
27761,RS,8633,Sem Parceria,0,0,1,1,1,0,1
27762,RS,8633,Sem Parceria,0,1,0,0,0,0,3
27763,RS,8633,Sem Parceria,0,1,0,1,0,0,1
27764,RS,8633,Sem Parceria,1,0,0,0,0,0,3
27765,RS,8633,Sem Parceria,1,0,0,1,0,0,3
27766,RS,8633,Sem Parceria,1,1,0,0,0,0,1
27767,RS,8633,Sem Parceria,1,1,0,1,0,1,1
27768,RS,8633,Sem Parceria,1,1,0,1,1,0,1
27769,RS,8635,Sem Parceria,0,0,0,0,0,1,13
27770,RS,8635,Sem Parceria,0,0,0,0,1,0,3
27771,RS,8635,Sem Parceria,0,0,0,1,0,0,5
27772,RS,8635,Sem Parceria,0,0,0,1,1,0,1
27773,RS,8635,Sem Parceria,0,0,1,0,0,0,18
27774,RS,8635,Sem Parceria,0,0,1,0,0,1,1
27775,RS,8635,Sem Parceria,0,0,1,0,1,0,1
27776,RS,8635,Sem Parceria,0,1,0,0,0,0,8
27777,RS,8635,Sem Parceria,0,1,0,0,0,1,1
27778,RS,8635,Sem Parceria,1,0,0,0,0,0,4
27779,RS,8635,Sem Parceria,1,1,0,0,0,0,3
27780,RS,8637,Parceiros,0,1,0,0,0,0,1
27781,RS,8637,Parceiros,1,1,0,0,0,1,1
27782,RS,8637,Sem Parceria,0,0,0,0,0,1,494
27783,RS,8637,Sem Parceria,0,0,0,0,1,0,12
27784,RS,8637,Sem Parceria,0,0,0,1,0,0,44
27785,RS,8637,Sem Parceria,0,0,0,1,0,1,2
27786,RS,8637,Sem Parceria,0,0,0,1,1,0,13
27787,RS,8637,Sem Parceria,0,0,1,0,0,0,175
27788,RS,8637,Sem Parceria,0,0,1,0,0,1,2
27789,RS,8637,Sem Parceria,0,0,1,0,1,0,2
27790,RS,8637,Sem Parceria,0,0,1,1,0,0,3
27791,RS,8637,Sem Parceria,0,0,1,1,1,0,3
27792,RS,8637,Sem Parceria,0,1,0,0,0,0,42
27793,RS,8637,Sem Parceria,0,1,0,0,0,1,4
27794,RS,8637,Sem Parceria,0,1,0,1,0,1,1
27795,RS,8637,Sem Parceria,0,1,1,0,0,0,2
27796,RS,8637,Sem Parceria,1,0,0,0,0,0,49
27797,RS,8637,Sem Parceria,1,0,0,0,0,1,7
27798,RS,8637,Sem Parceria,1,0,0,0,1,0,3
27799,RS,8637,Sem Parceria,1,0,0,1,0,0,8
27800,RS,8637,Sem Parceria,1,0,0,1,0,1,2
27801,RS,8637,Sem Parceria,1,0,0,1,1,0,4
27802,RS,8637,Sem Parceria,1,0,1,0,0,0,4
27803,RS,8637,Sem Parceria,1,0,1,0,1,0,1
27804,RS,8637,Sem Parceria,1,0,1,1,0,0,1
27805,RS,8637,Sem Parceria,1,0,1,1,1,0,1
27806,RS,8637,Sem Parceria,1,1,0,0,0,0,14
27807,RS,8637,Sem Parceria,1,1,0,0,0,1,4
27808,RS,8637,Sem Parceria,1,1,0,0,1,0,2
27809,RS,8637,Sem Parceria,1,1,0,1,0,0,4
27810,RS,8637,Sem Parceria,1,1,1,0,0,0,1
27811,RS,8637,Sem Parceria,1,1,1,1,1,0,1
27812,RS,8639,Sem Parceria,0,0,0,0,0,1,3
27813,RS,8639,Sem Parceria,0,0,0,1,1,0,2
27814,RS,8639,Sem Parceria,0,0,1,0,0,0,6
27815,RS,8639,Sem Parceria,0,0,1,0,1,0,1
27816,RS,8639,Sem Parceria,0,0,1,1,1,0,2
27817,RS,8639,Sem Parceria,1,0,0,0,0,0,1
27818,RS,8641,Sem Parceria,0,0,0,0,0,1,1
27819,RS,8641,Sem Parceria,0,0,0,1,0,0,3
27820,RS,8641,Sem Parceria,0,0,0,1,1,0,1
27821,RS,8641,Sem Parceria,0,0,1,0,0,0,8
27822,RS,8641,Sem Parceria,0,0,1,1,1,0,1
27823,RS,8641,Sem Parceria,0,1,0,0,0,0,4
27824,RS,8641,Sem Parceria,0,1,0,1,0,0,1
27825,RS,8641,Sem Parceria,1,0,0,0,0,0,3
27826,RS,8641,Sem Parceria,1,1,0,0,0,0,4
27827,RS,8643,Sem Parceria,0,0,0,0,0,1,4
27828,RS,8643,Sem Parceria,0,0,0,1,0,0,5
27829,RS,8643,Sem Parceria,0,0,1,0,0,0,2
27830,RS,8643,Sem Parceria,0,0,1,0,1,0,1
27831,RS,8643,Sem Parceria,0,1,0,0,0,0,4
27832,RS,8643,Sem Parceria,1,0,0,1,0,0,1
27833,RS,8645,Sem Parceria,0,0,0,0,0,1,1
27834,RS,8645,Sem Parceria,0,0,0,1,1,0,2
27835,RS,8645,Sem Parceria,0,1,0,0,0,0,10
27836,RS,8645,Sem Parceria,0,1,0,0,0,1,1
27837,RS,8645,Sem Parceria,1,0,0,0,0,0,1
27838,RS,8645,Sem Parceria,1,1,0,0,0,0,3
27839,RS,8647,Parceiros,0,0,0,1,1,0,1
27840,RS,8647,Parceiros,1,1,0,1,0,0,2
27841,RS,8647,Sem Parceria,0,0,0,0,0,1,16
27842,RS,8647,Sem Parceria,0,0,0,0,1,0,8
27843,RS,8647,Sem Parceria,0,0,0,1,0,0,12
27844,RS,8647,Sem Parceria,0,0,0,1,1,0,8
27845,RS,8647,Sem Parceria,0,0,1,0,0,0,27
27846,RS,8647,Sem Parceria,0,0,1,1,0,0,2
27847,RS,8647,Sem Parceria,0,0,1,1,1,0,1
27848,RS,8647,Sem Parceria,0,1,0,0,0,0,19
27849,RS,8647,Sem Parceria,0,1,0,0,0,1,3
27850,RS,8647,Sem Parceria,1,0,0,0,0,0,9
27851,RS,8647,Sem Parceria,1,0,0,0,0,1,2
27852,RS,8647,Sem Parceria,1,0,0,1,0,0,3
27853,RS,8647,Sem Parceria,1,0,0,1,0,1,1
27854,RS,8647,Sem Parceria,1,0,0,1,1,0,1
27855,RS,8647,Sem Parceria,1,1,0,0,0,0,4
27856,RS,8647,Sem Parceria,1,1,0,0,0,1,4
27857,RS,8647,Sem Parceria,1,1,0,1,0,0,3
27858,RS,8649,Sem Parceria,0,0,0,0,0,1,142
27859,RS,8649,Sem Parceria,0,0,0,0,1,0,2
27860,RS,8649,Sem Parceria,0,0,0,1,0,0,7
27861,RS,8649,Sem Parceria,0,0,1,0,0,0,48
27862,RS,8649,Sem Parceria,0,1,0,0,0,0,6
27863,RS,8649,Sem Parceria,0,1,0,0,0,1,1
27864,RS,8649,Sem Parceria,1,0,0,0,0,0,2
27865,RS,8649,Sem Parceria,1,1,0,0,0,0,1
27866,RS,8651,Sem Parceria,0,0,0,0,0,1,175
27867,RS,8651,Sem Parceria,0,0,0,0,1,0,3
27868,RS,8651,Sem Parceria,0,0,0,1,0,0,9
27869,RS,8651,Sem Parceria,0,0,0,1,1,0,3
27870,RS,8651,Sem Parceria,0,0,1,0,0,0,106
27871,RS,8651,Sem Parceria,0,1,0,0,0,0,11
27872,RS,8651,Sem Parceria,0,1,0,0,0,1,1
27873,RS,8651,Sem Parceria,1,0,0,0,0,0,8
27874,RS,8651,Sem Parceria,1,0,0,0,0,1,1
27875,RS,8651,Sem Parceria,1,1,0,0,0,0,1
27876,RS,8653,Sem Parceria,0,0,0,0,0,1,82
27877,RS,8653,Sem Parceria,0,0,0,0,1,0,3
27878,RS,8653,Sem Parceria,0,0,0,1,0,0,21
27879,RS,8653,Sem Parceria,0,0,0,1,1,0,6
27880,RS,8653,Sem Parceria,0,0,1,0,0,0,58
27881,RS,8653,Sem Parceria,0,0,1,0,1,0,1
27882,RS,8653,Sem Parceria,0,0,1,1,0,0,1
27883,RS,8653,Sem Parceria,0,0,1,1,1,0,1
27884,RS,8653,Sem Parceria,0,1,0,0,0,0,19
27885,RS,8653,Sem Parceria,0,1,0,1,0,0,1
27886,RS,8653,Sem Parceria,1,0,0,0,0,0,10
27887,RS,8653,Sem Parceria,1,0,0,1,0,0,5
27888,RS,8653,Sem Parceria,1,0,0,1,1,0,3
27889,RS,8653,Sem Parceria,1,1,0,0,0,0,1
27890,RS,8653,Sem Parceria,1,1,0,1,1,0,1
27891,RS,8655,Sem Parceria,0,0,0,0,0,1,159
27892,RS,8655,Sem Parceria,0,0,0,0,1,0,5
